"ATTR1","ATTR2","ATTR3","ATTR4","ATTR5","ATTR6","DCM1","DCM2","DCM3","DCM4","DCM5","DCM6"
17998.7370676226,7576.88241213712,11085.4547522351,4654.869147664,3187.53749886745,6052.14011326885,6915.74195643778,10946.8866490651,3170.46766438015,7112.04237826924,4548.41838439657,6220.52340223539
624340.132695216,710039.208692661,672309.402480767,736953.473734784,744202.731570295,676299.636664648,743838.241548075,637463.04894076,781612.465045581,643396.263188904,715744.702817104,680186.038641493
0.557339972367084,1.12097626842286,1.02723267186887,1.56690032741362,3.32926924680277,1.46211409326151,1.78584439723466,0.111055854653651,0.516446923665116,1.52436684062233,0.679213090881428,1.65890103494096
0,0,0,0,0,0,0,0,0,0,0.135842618176286,0
5770.88385387958,4438.1488605531,3650.49142077285,2170.0590221974,1437.7687047264,3245.66834641082,2973.4309213957,7954.59770127708,1359.08172431712,5047.17860930053,2111.40181431401,6090.65514978573
1684.09561650254,2371.57815624881,2620.03030336382,1917.20048186102,2152.13476311179,2577.48220579031,1787.51118533874,3566.66982805666,1801.98660605232,2965.7645717765,3120.71246736381,3432.50322715498
0,0,0,0.097931270463351,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.118492931067211
0,0,0,0,0.951219784800792,0.11247031486627,0,0.111055854653651,0,0.544416728793689,0.135842618176286,0
0,0,0,0,1.42682967720119,0,0,0,0,0,0,0.118492931067211
0,0,0.146747524552695,0,1.66463462340139,0,0,0,0,0,0,0
9.66055952102946,7.23539227800211,20.3979059128246,13.3186527830157,19.7378105346164,14.17125967315,4.6431954328101,19.434774564389,8.77959770230698,23.7365693754048,25.674254835318,22.8691356959718
0,0,0,0,0,0.11247031486627,0,0,0,0,0,0
0.278669986183542,0.8152554679439,1.17398019642156,1.07724397509686,0.713414838600594,0.22494062973254,0.714337758893862,0.777390982575558,0.30986815419907,0.326650037276213,0.950898327234,0.355478793201634
0.092889995394514,0.509534667464938,0.880485147316171,0.195862540926702,0.475609892400396,1.1247031486627,1.07150663834079,0.333167563960954,0.92960446259721,0.653300074552427,1.22258356358657,1.42191517280654
0,0.40762773397195,0,0.293793811390053,0,0.56235157433135,0.952450345191816,0.111055854653651,0.30986815419907,0.871066766069902,0.407527854528857,0.592464655336057
1623.71711949611,1700.215278397,1507.53731972984,1981.34546401452,1625.39680727835,2402.36592554353,1841.44368613523,1338.11199272184,1473.62965198604,2579.55534437026,1798.14873679949,1867.44859361925
1584.7962114258,1669.03175674815,1461.45859702029,1940.11639914945,1586.15899115532,2344.89359464686,1793.34494370304,1298.57610846514,1436.44547348215,2520.21392093175,1754.67909898308,1829.53085567774
0.092889995394514,0.203813866985975,0.146747524552695,0,0.237804946200198,0.11247031486627,0.119056293148977,0,0,0,0.271685236352571,0
0,0,0,0,0,0,0,0,0,0,0,0.118492931067211
0,0,0,0,0,0,0.119056293148977,0.111055854653651,0,0.108883345758738,0,0
0.092889995394514,0.101906933492988,0.29349504910539,1.17517524556021,0.237804946200198,0.33741094459881,0.119056293148977,0.333167563960954,0.206578769466047,0,0.679213090881428,0.118492931067211
0,0,0,0,0,0.11247031486627,0,0,0,0.217766691517476,0,0
0.650229967761598,1.52860400239481,0.29349504910539,2.25241922065707,0.237804946200198,0.56235157433135,0.476225172595908,0,0.92960446259721,2.72208364396845,0.135842618176286,1.30342224173932
159.492122092381,219.711348610881,205.299786849221,158.354864339239,124.371986862704,167.693239465609,117.389505044891,206.341777946484,110.00319474067,175.95548674612,154.453056866437,144.798361764132
3.25114983880799,3.77055653924054,5.72315345755511,6.56139512104452,8.56097806320713,6.7482188919762,4.40508284651215,1.99900538376572,4.13157538932093,9.47285108101019,8.28639970875343,5.92464655336057
21.9220389131053,24.55957097181,20.1044108637192,31.7297316301257,31.3902528984261,38.5773179991306,30.1212421666912,13.6598701223991,28.1980020321154,58.2525899809247,28.9344776715489,31.7561055260126
3.9942698019641,0.713348534450913,1.17398019642156,1.27310651602356,3.09146430060257,1.79952503786032,0.595281465744885,0.111055854653651,1.54934077099535,2.28655026093349,0.543370472705143,4.50273138055403
3782.57350246001,853.674381870757,1426.09244360309,630.383587972591,2895.75082987981,890.427482796259,841.48987997697,139.59720929964,766.613813488499,609.202319520138,319.6376805688,1859.74655309988
0.278669986183542,0.305720800478963,0.733737622763476,0.587587622780106,1.90243956960158,0,0.833394052042839,0.999502691882861,0.30986815419907,0.108883345758738,0.271685236352571,0.829450517470479
2767.10007280718,1152.77123167267,1257.9197804657,397.111301728888,3283.13508723993,436.047410736529,1132.34440413992,3093.12766381349,460.050919600886,325.23455378135,534.269017287332,1879.89035138131
0,0.8152554679439,0,0,0,0.11247031486627,0.119056293148977,0,0,0,0,0.236985862134423
0.371559981578056,0.203813866985975,0.586990098210781,0,0,0.22494062973254,0,0.444223418614605,0,0,0,0
0,0.101906933492988,0.146747524552695,0.391725081853404,0,0.22494062973254,0,0,0.413157538932093,0.326650037276213,0,0.236985862134423
13.190379346021,8.05064774594601,4.84266831023894,8.81381434170159,10.7012225790089,11.3595018014933,6.19092724374681,8.55130080833114,5.7842055450493,10.4528011928388,5.29786210887514,10.071899140713
0.371559981578056,0.509534667464938,0.146747524552695,0.293793811390053,0,0.67482188919762,0.238112586297954,0,0,0.544416728793689,0,0.473971724268845
0.185779990789028,0.203813866985975,0,0.489656352316755,0,0.11247031486627,0,0,0.103289384733023,0.217766691517476,0,0.355478793201634
0.185779990789028,0,0,0.489656352316755,0,0.11247031486627,0.119056293148977,0,0,0,0.271685236352571,0
0,0,0,0.097931270463351,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.118492931067211
6.13073969603793,8.25446161293199,17.1694603726653,24.1890238044477,61.8292860120515,27.4427568273699,7.97677164098146,8.32918909902384,23.6532691038623,49.8685723575019,45.9148049435846,32.4670631124159
3.25114983880799,3.87246347273353,1.46747524552695,2.25241922065707,1.90243956960158,2.2494062973254,2.85735103557545,1.11055854653651,0.92960446259721,3.04873368124466,1.22258356358657,2.60684448347865
306.81565478808,34.5464504541228,185.195375985501,18.2152163061833,72.05489869866,11.4719721163595,18.3346691449425,959.744695916854,16.1131440183516,5.55305063369563,11.6824651631606,2.25136569027701
0,0,0,0.097931270463351,0,0,0.119056293148977,0.222111709307302,0,0,0,0
0.557339972367084,0.509534667464938,0,0.097931270463351,0,0.78729220406389,0.476225172595908,0,0.30986815419907,0.653300074552427,0.135842618176286,0.947943448537691
0.185779990789028,0,0,0.097931270463351,0,0,0.119056293148977,0,0,0,0,0.592464655336057
0,0.101906933492988,0.146747524552695,0,0,0,0,0,0,0.108883345758738,0,0.118492931067211
0,0,0,0,0,0,0,0,0,0.108883345758738,0.271685236352571,0
306.629874797291,34.5464504541228,185.195375985501,18.2152163061833,72.05489869866,11.4719721163595,18.3346691449425,959.6336400622,16.1131440183516,5.55305063369563,11.6824651631606,2.25136569027701
4.83027976051473,5.60488134211431,2.20121286829043,3.03586938436388,4.28048903160356,2.58681724192421,4.1669702602142,1.99900538376572,1.3427620015293,4.24645048459077,1.49426879993914,2.96232327668028
0,0.203813866985975,0,0,0,0,0.357168879446931,0,0.103289384733023,0.108883345758738,0,0
4.55160977433119,4.48390507369145,3.81543563837008,4.21104462992409,7.37195333220614,4.16140165005199,0.119056293148977,0.111055854653651,0.206578769466047,0.326650037276213,0,0.118492931067211
0.092889995394514,0.203813866985975,0,0.489656352316755,1.18902473100099,0.67482188919762,0,0.999502691882861,0,0,0,0
0.185779990789028,0,0,0.097931270463351,0,0,0.119056293148977,0,0,0.108883345758738,0,0
0,0,0,0,0.713414838600594,0,0,0,0,0,0,0
0.092889995394514,0.509534667464938,0,0,0,0.11247031486627,0,0.333167563960954,0,0.108883345758738,0,0.355478793201634
0.557339972367084,0.611441600957925,0.146747524552695,0,0,0,0.119056293148977,0.333167563960954,0.103289384733023,0.326650037276213,0,0.355478793201634
0,0.509534667464938,0,0,0,0.44988125946508,0,0.333167563960954,0.206578769466047,0,0,0.355478793201634
1.48623992631222,3.66864960574755,9.68533662047788,7.14898274382463,14.9817116106125,9.67244707849922,2.85735103557545,13.1045908491308,6.30065246871442,21.2322524229539,20.6480779627954,19.3143477639554
0,0,0,0,0,0.11247031486627,0,0,0,0,0,0
0,0,0,0.097931270463351,0,0,0,0,0.103289384733023,0,0.135842618176286,0
2.87958985722993,2.03813866985975,5.42965840844972,4.21104462992409,10.7012225790089,7.8729220406389,3.0954636218734,7.32968640714098,4.95789046718512,9.7995011182864,7.33550138151943,6.16163241549499
0.650229967761598,0.713348534450913,0,0.097931270463351,0,0,0.476225172595908,0.111055854653651,0,0.326650037276213,0.950898327234,0
0,0,0,0,0,0.11247031486627,0,0,0,0,0,0.473971724268845
0,0.203813866985975,0.440242573658086,0,0.237804946200198,0.22494062973254,1.07150663834079,0.444223418614605,0,0.108883345758738,0.950898327234,0.118492931067211
0.092889995394514,0.203813866985975,0.146747524552695,0,0,0,0,0,0,0.108883345758738,0,0
0.185779990789028,0.101906933492988,0,0,0,0,0,0,0,0,0,0
0.092889995394514,0,0,0,0,0,0,0,0,0,0,0
3.52981982499153,1.83432480287378,1.90771781918504,1.07724397509686,2.85365935440238,1.68705472299405,2.85735103557545,2.77639636634128,0.826315077864186,2.39543360669223,2.03763927264429,2.1328727592098
1706.38921539722,1567.43054405564,536.802444813759,735.463841179766,954.786858993795,1091.29946514742,1493.08497238132,872.899017577699,919.895260432305,1225.15540647732,651.093668918937,973.182442855007
40.2213680058246,12.9421805536094,22.3056237320097,11.5558899146754,10.9390275252091,14.9585518772139,20.0014572490281,39.3137725473925,6.09407369924837,21.8855524975063,12.361678254042,21.328727592098
76.4484662096851,77.0416417206986,70.1453167361883,95.3850574313039,58.5000167652487,112.357844551404,88.4588258096899,106.835732176812,68.9973090016595,119.227263605818,95.3615179597525,118.848409860413
1037.30257857054,889.545622460288,564.831222003324,772.09013633306,629.469692591924,907.635440970799,920.900427507337,755.512979208789,575.631741117139,1092.42660799742,814.376495966833,1015.36592631493
12787.050986018,9160.31234475116,9032.31013621839,5783.82083356551,8224.48406433385,7400.99659946003,6008.29489005628,6917.22496295732,5714.38192096978,9063.55858430309,4955.40286845273,9044.44693542917
69.1101565735184,85.8056380010955,56.351049428235,109.193366566636,157.902484276931,125.291930761025,58.8138088155947,34.2052032333246,103.18609534829,150.367900492817,95.9048884324577,141.48055969425
0,0,0,0,0,0,0,0,0,0,0,0.118492931067211
0.46444997697257,0.713348534450913,2.05446534373773,1.27310651602356,0.237804946200198,2.13693598245913,0.476225172595908,0.555279273268256,0.61973630839814,2.61320029820971,1.76595403629171,2.01437982814259
1.20756994012868,0.713348534450913,1.90771781918504,0.783450163706808,0.237804946200198,1.34964377839524,0.952450345191816,1.22161440119016,0.413157538932093,2.17766691517476,1.08674094541029,1.18492931067211
0.371559981578056,0.509534667464938,0.146747524552695,0,1.66463462340139,0,0.595281465744885,0,0,0.435533383034951,0,0
0,0.101906933492988,0,0,0,0,0,0.111055854653651,0,0,0,0
0.278669986183542,0,0.29349504910539,0.097931270463351,0,0.56235157433135,0,0.222111709307302,0,0.326650037276213,0.271685236352571,0
0.092889995394514,0.101906933492988,0,0.097931270463351,0,0,0.119056293148977,0.111055854653651,0,0.217766691517476,0.271685236352571,0.236985862134423
0.092889995394514,0,0,0,0,0,0,0.333167563960954,0,0,0.135842618176286,0.355478793201634
1.20756994012868,0.611441600957925,0.880485147316171,0.685518893243457,1.18902473100099,0,0,0.111055854653651,0.103289384733023,0,0,0
290.002565621673,334.356648790492,302.299900578552,283.315165450475,404.268408540337,438.296817033854,306.689011151765,272.197899756099,202.550483461459,285.056599196376,472.460626017122,292.914525598146
4.45871977893667,5.7067882756073,7.92436632584554,4.6027697117775,6.89634343980574,8.77268455956906,3.92885767391624,4.775401750107,3.30526031145674,7.07741747431796,10.7315668359266,4.50273138055403
0.092889995394514,0.101906933492988,0.586990098210781,0,0,0.11247031486627,0.119056293148977,0,0,0,0,0.118492931067211
20.064239005215,19.7699450976396,14.6747524552695,23.8952299930577,16.8841511802141,27.1053458827711,17.6203313860486,9.21763593625305,15.8032758641526,34.5160206055199,22.0065041445583,24.4095437998455
0.278669986183542,0,0,0,0,0.22494062973254,0,0.444223418614605,0,0.108883345758738,0,0
0.185779990789028,0.509534667464938,0,0,0.237804946200198,0,0,0,0,0.108883345758738,0,0
0,0,0,0,0.237804946200198,0,0,0,0,0,0,0
0,0.101906933492988,0,0,0,0,0,0,0,0,0,0
0.092889995394514,0.101906933492988,0.29349504910539,0,0,0,0,0,0.103289384733023,0,0,0.118492931067211
0,0.101906933492988,0,0.097931270463351,0,0,0,0,0.30986815419907,0,0,0
0,0,0,0.391725081853404,0.237804946200198,0.44988125946508,0,0.111055854653651,0,0.108883345758738,0,0.710957586403268
0.836009958550626,0.917162401436888,0.733737622763476,0.293793811390053,0,0.67482188919762,0.476225172595908,1.11055854653651,0.516446923665116,1.30660014910485,0.543370472705143,1.0664363796049
0.650229967761598,0.713348534450913,1.76097029463234,1.66483159787697,1.66463462340139,2.02446566759286,1.5477318109367,1.11055854653651,0.723025693131163,0.326650037276213,1.49426879993914,0.355478793201634
235.01168834812,130.848502604996,108.8866632181,77.0719098546573,104.396371381887,110.558319513543,94.1735278808408,170.803904457316,62.18020960928,101.479278247144,60.0424372339183,107.94706020223
0,0,0,0,0,0,0,0,0,0.217766691517476,0,0
0.278669986183542,0.101906933492988,0.146747524552695,0.097931270463351,0,0.11247031486627,0,0,0,0.326650037276213,0,0.118492931067211
0.650229967761598,0,0,0.783450163706808,0.237804946200198,0,0.238112586297954,0.444223418614605,0.206578769466047,0.653300074552427,0.271685236352571,0
0,0,0,0.391725081853404,0,0.11247031486627,0,0,0,0,0,0
0,0.101906933492988,0.440242573658086,0,0,0,0,0,0,0,0,0
0.278669986183542,0.305720800478963,0,0.391725081853404,0,0.11247031486627,0.119056293148977,0.111055854653651,0,0,0.135842618176286,0.473971724268845
11.6112494243143,9.17162401436888,14.6747524552695,16.746247249233,22.829274835219,16.4206659704754,13.8105300052813,11.2166413200188,9.08946585650605,16.3325018638107,15.6219010902729,11.1383355203179
0.278669986183542,0,0.29349504910539,0,0.237804946200198,0.44988125946508,0.119056293148977,0.333167563960954,0,0,0.135842618176286,0.118492931067211
0,0.101906933492988,0,0,0,0,0,0,0,0,0,0
0,0.101906933492988,0.29349504910539,0,0,0,0,0.111055854653651,0,0,0,0.118492931067211
0.46444997697257,0.713348534450913,0.733737622763476,0.195862540926702,0.237804946200198,0.89976251893016,0,0,0.206578769466047,0,0.271685236352571,0
15.5126292308838,15.8974816249061,14.8214999798222,13.8083091353325,29.4878133288246,13.1590268393536,3.69074508761829,16.2141547794331,3.40854969618977,5.00863390490194,2.98853759987828,3.31780206988192
0,0,0,0,0,0,0,0,0,0,0,0.118492931067211
2.41513988025736,2.03813866985975,4.54917326113355,2.35035049112042,6.18292860120515,3.14916881625556,1.42867551778772,4.66434589545335,1.3427620015293,3.81091710155582,2.03763927264429,2.48835155241144
0.557339972367084,0,0.440242573658086,0.391725081853404,0.237804946200198,0.56235157433135,0.119056293148977,0.222111709307302,0.103289384733023,0.217766691517476,0.271685236352571,0.236985862134423
0.092889995394514,0.40762773397195,0,0.097931270463351,0,0,0.119056293148977,0,0,0.108883345758738,0,0
0.278669986183542,0.305720800478963,0.146747524552695,0.881381434170159,0.237804946200198,0,0.833394052042839,0.222111709307302,0.206578769466047,0.326650037276213,0,0.118492931067211
0,0,0,0,0,0,0.119056293148977,0,0,0,0,0.355478793201634
0,0,0.146747524552695,0,0,0,0.714337758893862,0,0,0,0,0
1.48623992631222,4.17818427321249,2.20121286829043,3.91725081853404,3.80487913920317,6.18586731764485,3.21451991502238,1.55478196515112,2.16907707939349,4.68198386762573,5.84123258158028,5.45067482909172
2.50802987565188,0.509534667464938,1.76097029463234,2.25241922065707,1.66463462340139,0.78729220406389,0,0,0.30986815419907,0,0.271685236352571,0
3.9942698019641,3.97437040622651,64.4221632786332,3.62345700714399,30.9146430060257,6.29833763251112,26.5495533722219,280.193921291162,0.413157538932093,7.29518416583543,0.543370472705143,49.4115522550271
20.064239005215,8.35636854642498,7.63087127674015,6.85518893243457,7.84756322460653,7.31057046630755,12.3818544874936,8.44024495367749,6.92038877711256,11.8682846877024,3.53190807258343,7.93902638150316
9.75344951642397,12.0250181521725,11.1528118660048,11.6538211851388,16.1707363416135,14.2837299880163,11.5484604354508,10.4392503374432,4.33815415878698,8.60178431494029,11.9541503995131,11.7308001756539
0,0,0,0,0,1.46211409326151,0,0,0.413157538932093,0,0,0.947943448537691
0.092889995394514,0,0.733737622763476,0,0,0,0,0,0,0,0,0
0.092889995394514,0,0,0,0,0.11247031486627,0,0,0,0,0.407527854528857,0
0.185779990789028,0.305720800478963,0.586990098210781,0.097931270463351,0.237804946200198,0,0,0.111055854653651,0,0.108883345758738,0,0.118492931067211
1.67201991710125,1.73241786938079,0.733737622763476,1.37103778648691,4.04268408540337,2.36187661219167,1.19056293148977,1.22161440119016,1.96249830992744,3.37538371852087,1.76595403629171,1.89588689707538
211.789189499492,71.2329465115983,104.924480055177,57.4856557619871,133.646379764511,111.458082032474,100.602567710886,127.381065287738,74.3683570077768,103.54806181656,68.8722074153768,86.8553184722659
0.743119963156112,0.8152554679439,2.9349504910539,0.391725081853404,1.42682967720119,1.23717346352897,1.07150663834079,1.22161440119016,0.30986815419907,1.41548349486359,0.543370472705143,2.01437982814259
4.92316975590924,2.34385947033871,4.25567821202816,2.84000684343718,4.28048903160356,5.17363448384842,4.04791396706522,6.21912786060447,2.27236646412651,7.40406751159417,6.92797352699057,5.92464655336057
0,0.101906933492988,0.440242573658086,0,0,1.1247031486627,0.714337758893862,0.111055854653651,0,0.217766691517476,0.407527854528857,0.236985862134423
0,0.611441600957925,0,0.195862540926702,0.475609892400396,0.33741094459881,0.119056293148977,0.111055854653651,0.103289384733023,0.871066766069902,0.407527854528857,0.236985862134423
26.9380986644091,18.1394341617518,10.5658217677941,6.07173876872776,5.46951376260455,13.1590268393536,15.358261816218,11.9940323025943,5.16446923665116,8.9284343522165,10.459881599574,8.17601224363758
7.43119963156112,8.152554679439,6.0166485066605,7.34484528475133,10.7012225790089,10.9096205420282,9.52450345191816,5.77490444198986,6.30065246871442,13.3926515283248,11.1390946904554,15.1670951766031
2.41513988025736,2.95530107129664,2.9349504910539,2.15448795019372,3.80487913920317,3.14916881625556,3.21451991502238,3.66484320357049,2.27236646412651,3.91980044731456,1.22258356358657,5.2136889669573
0.185779990789028,0,0.880485147316171,1.76276286834032,0.475609892400396,0.67482188919762,0.952450345191816,0.444223418614605,0.30986815419907,1.7421335321398,0,0.236985862134423
1338.45194363955,2887.83868132428,1920.92509639478,3884.54177419928,5196.51368436673,3701.51053256381,3218.56782898945,908.881114485482,3726.99086932168,5037.59687487376,4948.47489492573,3553.01053805033
18.2064390973248,26.6996165751627,20.1044108637192,55.23323654133,59.2134316038493,57.0224496371989,52.3847689855499,25.3207348610325,49.1657471329191,59.0147734012359,54.3370472705143,42.3019763909944
50.9966074715882,128.097015400685,89.2224949280387,156.298307659508,161.945168362335,171.967111430527,135.128892724089,79.9602153506289,156.070260331598,260.884496437936,236.909526099442,219.567401267543
0,0,0,0,0.713414838600594,0,0.119056293148977,0,0,0,0,0.118492931067211
8.26720959011175,6.31822987656523,10.125579194136,4.6027697117775,5.46951376260455,6.7482188919762,6.66715241634271,7.21863055248733,3.51183908092279,5.33528394217815,8.42224232692971,6.51711120869662
1.85779990789028,1.22288320191585,0.586990098210781,0.97931270463351,0.951219784800792,1.01223283379643,1.90490069038363,1.11055854653651,1.44605138626233,0.97995011182864,0.543370472705143,1.18492931067211
3.15825984341348,1.52860400239481,2.34796039284312,2.25241922065707,0,0.78729220406389,0.595281465744885,1.11055854653651,1.03289384733023,2.17766691517476,0.950898327234,2.25136569027701
0.092889995394514,0,0,0.097931270463351,0,0.11247031486627,0,0.111055854653651,0,0.326650037276213,0,0
16.627309175618,8.66208934690394,8.36460889950363,17.6276286834032,1.42682967720119,10.3472689676968,6.54809612319374,1.88794952911207,10.1223597038363,18.6190521247442,8.42224232692971,21.0917417299636
0.092889995394514,0.40762773397195,0.146747524552695,0.097931270463351,0,0.11247031486627,0,0,0,0,0,0.236985862134423
4.36582978354216,6.01250907608626,5.72315345755511,3.72138827760734,6.42073354740535,7.08562983657501,5.7147020711509,3.88695491287779,2.58223461832558,5.55305063369563,8.69392756328228,5.80615362229335
1.11467994473417,0.611441600957925,0.29349504910539,0.685518893243457,1.90243956960158,0.22494062973254,0.595281465744885,1.22161440119016,0.516446923665116,0.326650037276213,1.35842618176286,0.592464655336057
0,0.101906933492988,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.30986815419907,0,0,0
0,0,0,0,0.713414838600594,0,0,0,0.103289384733023,0,0,0
10.8681294611581,11.9231112186795,9.2450940468198,4.7986322527042,10.2256126866085,7.42304078117382,6.42903983004476,7.55179811644828,7.5401250855107,10.6705678843563,11.2749373086317,10.5458708649818
75.1480062741618,82.1369883953479,82.325361274062,53.274611132063,105.347591166688,80.0788641847842,47.2653483801439,69.6320208678393,63.2131034566102,87.6510933357839,83.1356823238868,101.785427786735
460.827267152184,554.883252869317,585.816118014359,670.339546321638,463.244035197986,809.223915462813,884.945426976346,721.751999394079,662.704692447077,1389.67814191877,920.877108617041,1002.68718269074
23.2224988486285,13.8593429550463,11.1528118660048,10.7724397509686,12.3658572024103,16.5331362853417,18.9299506106873,13.4377584130918,11.7749898595647,21.7766691517476,14.6710027630389,27.1348812143914
4.6444997697257,7.03157841101614,2.64145544194851,3.13380065482723,1.66463462340139,3.14916881625556,2.50018215612852,4.22012247683875,1.54934077099535,1.63325018638107,2.852694981702,5.68766069122614
8.17431959471723,27.2091512426277,15.8487326516911,19.4883228222069,8.56097806320713,12.934086209621,9.8816723313651,12.7714232851699,13.32433063056,16.0058518265345,21.7348189082057,14.3376446591326
59463.1589918166,43427.2320803027,51540.9590684467,29072.6603999141,31481.0943878746,50225.7560395153,30820.5788326483,56526.7636835805,32718.2553761867,70334.5037930058,32279.7379867581,47860.0058156331
41.0573779643752,55.6411856871712,59.4327474438416,54.9394427299399,42.5670853698354,80.0788641847842,45.8366728623562,21.7669475121156,51.4381135970456,128.808998032587,60.9933355611523,51.6629179453041
2.32224988486285,5.7067882756073,3.22844554015929,1.76276286834032,2.85365935440238,0.78729220406389,0.833394052042839,4.5532900407997,1.85920892519442,0.762183420311165,1.08674094541029,1.54040810387375
4.45871977893667,18.5470618957237,10.7125692923467,10.5765772100419,1.66463462340139,4.16140165005199,2.14301327668159,3.55378734891684,8.15986139390884,5.7708173252131,10.5957242177503,5.68766069122614
166.737541733153,113.524323911188,104.484237481519,92.34918804694,82.7561212776689,124.954519816426,133.343048326854,113.276971746724,107.62753889181,232.465943194905,81.3697282875951,150.01205073109
240.492198076397,362.075334700585,252.845984804294,510.711575466376,327.933020810073,792.915719807203,366.217157726253,160.364654119872,390.124006136629,1178.7711011841,499.493307034202,481.673764788214
3.06536984801896,4.0762773397195,2.9349504910539,3.23173192529058,0.713414838600594,2.47434692705794,4.52413913966113,5.21962516872161,1.96249830992744,2.61320029820971,2.71685236352571,1.89588689707538
0,0,0,0,0,0,0,0,0.206578769466047,0,0,0
99.020735090552,65.118530502019,93.4781731400668,112.620961032854,155.524434814929,284.212485667064,78.9343223577718,52.529419251177,69.8236240795237,115.960763233056,46.3223327981134,115.530607790531
0.557339972367084,1.93623173636676,0.880485147316171,1.46896905695027,0.237804946200198,7.64798141090636,2.97640732872443,6.10807200595082,1.7559195404614,1.7421335321398,2.44516712717314,2.72533741454586
150.667572529902,122.084506324599,58.4055147719727,99.3023082498379,38.2865963382319,295.009635894226,72.8624514071739,214.226743626893,48.752589593987,67.0721409873825,91.6937672689928,73.9395889859399
0.743119963156112,0.611441600957925,0.733737622763476,0,0.237804946200198,0.22494062973254,0,0.666335127921907,0.103289384733023,0.544416728793689,0.679213090881428,0.355478793201634
34998.5351247726,24878.1320459091,47163.7739060889,21873.6347768827,20402.475359246,21279.8334539577,14908.2290281149,59595.4590593702,19266.5689342508,16851.8754230799,20652.6966118134,22626.3436802151
17.5562091295632,16.610830159357,20.69140096193,11.9476149965288,17.1219561264143,8.9976251893016,7.61960276153453,26.3202375529153,6.50723123818047,5.66193397945437,5.97707519975657,15.1670951766031
798.110840429665,939.07239213788,1006.10102833328,897.931818878466,780.95144332145,1107.94507174763,907.80423526095,820.369598326522,681.813228622687,1104.29489268512,1098.83093842797,806.699874705575
6.78096966379952,4.8915328076634,5.57640593300242,3.81931954807069,3.56707419300297,5.17363448384842,4.04791396706522,7.10757469783368,2.37565584885954,3.81091710155582,5.84123258158028,6.04313948442778
